place,name,address,latitude,longitude,category,ranking,url,website
ChIJESD07KIFdkgR4Z_mpA-l1gU,Four Thieves,"51 Lavender Gardens, London SW11 1JW, United Kingdom",51.4642104,-0.1625657,bar,4.0,,
ChIJEXjNa5wIdkgRjpBns6pooHA,Royal Surrey Public House,"1-9 Abbotsbury Rd, Morden SM4 5LH, United Kingdom",51.40296379999999,-0.1919014,bar,4.0,,
ChIJEbSUtQYFdkgRTaE6ITM7B6g,"The Mason's Arms, Battersea","169 Battersea Park Rd, Nine Elms, London SW8 4BT, United Kingdom",51.4768026,-0.146905,bar,4.3,,
ChIJEdv62RMZdkgRaCFcn97yrfs,Ye Old Cherry Tree,"The Grn, London N14 6EN, United Kingdom",51.6248605,-0.1232306,restaurant,4.0,,
ChIJEdv62RMZdkgRaCFcn97yrfs,Ye Old Cherry Tree,"The Grn, London N14 6EN, United Kingdom",51.6248605,-0.1232306,bar,4.0,,
ChIJEeacmpAjdkgR_zOcNpmMlyQ,Five Horseshoes,"1 Church Rd, Little Berkhamsted, Hertford SG13 8LY, United Kingdom",51.7542189,-0.1295626,bar,4.2,,
ChIJEzay0MMLdkgRg_ZPARUDsbo,"The Cocoanut, Kingston","16 Mill St, Kingston upon Thames KT1 2RF, United Kingdom",51.40689,-0.29839,bar,4.3,,
ChIJF-PK_Tw_dkgRXjAWF0zAK58,Ye Olde Fighting Cocks,"16 Abbey Mill Ln, St Albans AL3 4HE, United Kingdom",51.748948,-0.346913,bar,4.4,,
ChIJF-PK_Tw_dkgRXjAWF0zAK58,Ye Olde Fighting Cocks,"16 Abbey Mill Ln, St Albans AL3 4HE, United Kingdom",51.748948,-0.346913,restaurant,4.4,,
ChIJF-a5Z9IadkgRXm0Xy3CGA1Q,Angel In The Fields,"37 Thayer St, London W1U 2QY, United Kingdom",51.5180553,-0.1513876,bar,4.3,,
ChIJF2lcJk8adkgRpjwgNQWd0-Q,The Gatehouse,"1 North Rd, Highgate Village, London N6 4BD, United Kingdom",51.5714025,-0.1500246,restaurant,4.4,,
ChIJF2lcJk8adkgRpjwgNQWd0-Q,The Gatehouse,"1 North Rd, Highgate Village, London N6 4BD, United Kingdom",51.5714025,-0.1500246,bar,4.4,,
ChIJF4e-a3QFdkgR9s6De3k03mY,Union,"109 Battersea Bridge Rd, London SW11 3AT, United Kingdom",51.47698459999999,-0.1684236,bar,4.4,,
ChIJF6_DY54PdkgRSilTVPhei_o,The Brown Cow,"676 Fulham Rd., London SW6 5SA, United Kingdom",51.4751795,-0.2063479,bar,4.3,,
ChIJF7L4QuMadkgRbyhbFEdbuDI,Tapping The Admiral,"77 Castle Rd, London NW1 8SU, United Kingdom",51.54528699999999,-0.1460683,bar,4.7,,
ChIJF7T5bdwQdkgROBSiKrT6jc8,The Bodhran,"3 Vivian Ave, London NW4 3UT, United Kingdom",51.582519,-0.2278751,bar,4.4,,
ChIJF9VZMbcadkgRb4puqOTVG-8,The Trader's Inn,"52 Church St, London NW8 8EP, United Kingdom",51.5236957,-0.1701477,bar,4.5,,
ChIJFTYtsYwidkgR5o-JwhhYK60,"The Two Brewers, Northaw, EN6 4NW","1 Northaw Rd W, Northaw, Potters Bar EN6 4NW, United Kingdom",51.7044339,-0.1500233,bar,4.4,,
ChIJFUmXOuENdkgRoH2lDi55h34,O briens Irish pub,"London W5 2ND, United Kingdom",51.5132537,-0.3043136,bar,0.0,,
ChIJFVPpL2wQdkgRXpxSyDZKs8s,The Kilburn Arms,"99-101 Willesden Ln, London NW6 7SD, United Kingdom",51.5409078,-0.2048868,bar,4.4,,
ChIJFVwclC8PdkgRPQVwABxN2Jg,The Elm,"206 North End Rd, London W14 9NX, United Kingdom",51.4867053,-0.2032736,bar,4.3,,
ChIJFXY6TzZrdkgRvHU8YULLmq4,The Dick Whittington,"Prestwick Rd, South Oxhey, Watford WD19 6LH, United Kingdom",51.6205927,-0.3878817,bar,4.4,,
ChIJF_9RxAoQdkgRUJ3sTS5gDsE,Queens Arms,"1 Kilburn High Rd, North Maida Vale, London NW6 5SE, United Kingdom",51.5350878,-0.1899504,bar,4.3,,
ChIJF_P1HIAFdkgRmTxCW8v_Uj0,The Fulham Arms,"135-137 Stephendale Rd, London SW6 2PR, United Kingdom",51.4710982,-0.187227,bar,4.2,,
ChIJFaiz5QwPdkgRCMEVLwpR9ng,The Rocket - JD Wetherspoon,"Putney Wharf, Brewhouse Ln, London SW15 2JQ, United Kingdom",51.4654007,-0.2131601,bar,4.1,,
ChIJFd8DkUAOdkgRYDkd00VLw-4,The Lamb,"9 Barley Mow Passage, Greater, Chiswick, London W4 4PH, United Kingdom",51.4920223,-0.2623934,restaurant,4.4,,
ChIJFd8DkUAOdkgRYDkd00VLw-4,The Lamb,"9 Barley Mow Passage, Greater, Chiswick, London W4 4PH, United Kingdom",51.4920223,-0.2623934,bar,4.4,,
ChIJFeoUVa0adkgRmrwOSFqBXtM,The Pride Of Paddington,"1-3 Craven Rd, Tyburnia, London W2 3RF, United Kingdom",51.5150405,-0.1763588,bar,4.1,,
ChIJFfHdeooMdkgRu1cHDVQ3tPA,The Timberyard,"Twining House, 53-57 London Rd, Twickenham TW1 3SZ, United Kingdom",51.4484024,-0.3294551000000001,bar,3.8,,
ChIJFw6g2o8FdkgRq8cgI-xxjCc,Churchills,"151 St John's Hill, London SW11 1TQ, United Kingdom",51.46028,-0.1766134,bar,4.4,,
ChIJFx7fN_MNdkgRi2rumP3NRjM,The Red Lion,"13 St Mary's Rd, London W5 5RA, United Kingdom",51.5080457,-0.3049755,bar,4.3,,
ChIJFylQOi8FdkgRNKxjKnQpxRs,Chesterfield Arms,"50 Hertford St, London W1J 7SS, United Kingdom",51.5061642,-0.1477495,bar,4.2,,
ChIJFzuqtzgMdkgR5324nMtw1is,The Victoria Inn,"78 Hill Rise, Richmond TW10 6UB, United Kingdom",51.4573487,-0.3038322000000001,bar,4.0,,
ChIJG1HqDcoPdkgRTwo8Yz0e56U,"The Stonemasons Arms, Hammersmith","54 Cambridge Grove, London W6 0LA, United Kingdom",51.4943749,-0.230116,bar,4.3,,
ChIJG1hXM0MPdkgRhdeefJOntlc,Earl Spencer,"260-262 Merton Rd, London SW18 5JL, United Kingdom",51.4482418,-0.1994066,bar,4.4,,
ChIJG3yiwaAIdkgRr5Zo9xnqv1I,The Trafalgar,"23 High Path, London SW19 2JY, United Kingdom",51.4138713,-0.1891215,bar,4.7,,
ChIJG5VyffsPdkgROvLpdQ7mg3A,The Prince Albert,"11 Pembridge Rd, London W11 3HQ, United Kingdom",51.5095878,-0.1974735,bar,4.2,,
ChIJG6W9kbMLdkgRsnStK9VB7h8,The Lamb,"73 Brighton Rd, Surbiton KT6 5NF, United Kingdom",51.3920887,-0.3113705,bar,4.7,,
ChIJG8N5YCA_dkgRnwkCHVdwLUM,The Farmer's Boy,"134 London Rd, St Albans AL1 1PQ, United Kingdom",51.7487851,-0.3338294,liquor_store,4.4,,
ChIJG8N5YCA_dkgRnwkCHVdwLUM,The Farmer's Boy,"134 London Rd, St Albans AL1 1PQ, United Kingdom",51.7487851,-0.3338294,bar,4.4,,
ChIJGSGR_3ILdkgRN157M6tKDfk,Canbury Arms,"49 Canbury Park Rd, Kingston upon Thames KT2 6LQ, United Kingdom",51.4132779,-0.2966759,bar,4.5,,
ChIJGTDVMfoPdkgROs9QO9Kgmjc,"The Churchill Arms, Kensington","119 Kensington Church St, London W8 7LN, United Kingdom",51.5069117,-0.194801,bar,4.5,,
ChIJGTDVMfoPdkgROs9QO9Kgmjc,"The Churchill Arms, Kensington","119 Kensington Church St, London W8 7LN, United Kingdom",51.5069117,-0.194801,restaurant,4.5,,
ChIJGUG2wF8QdkgR2Hue26aJLf8,Elementree Bar & Restaurant,"108 Cricklewood Broadway, London NW2 3EJ, United Kingdom",51.555205,-0.2132409,bar,4.4,,
ChIJGVHLZ0IMdkgRhOyYl8VayJA,The Rising Sun,"277-279 Richmond Rd, Twickenham TW1 2NP, United Kingdom",51.4527309,-0.3133564,restaurant,4.2,,
ChIJGVHLZ0IMdkgRhOyYl8VayJA,The Rising Sun,"277-279 Richmond Rd, Twickenham TW1 2NP, United Kingdom",51.4527309,-0.3133564,bar,4.2,,
ChIJGWdASG4FdkgRcoyb2MriFgo,The Pig's Head,"87 Rectory Grove, London SW4 0DR, United Kingdom",51.4656695,-0.1410764,bar,4.7,,
ChIJGZBnhGsFdkgRBVMuGtt0Tt8,The Builders Arms Pub Chelsea,"13 Britten St, London SW3 3TY, United Kingdom",51.4891731,-0.167753,bar,4.1,,
ChIJG_M6kwMQdkgRpah7EzQMmlI,The Cow,"89 Westbourne Park Rd, London W2 5QH, United Kingdom",51.51918320000001,-0.1953518,bar,4.4,,
ChIJG_M6kwMQdkgRpah7EzQMmlI,The Cow,"89 Westbourne Park Rd, London W2 5QH, United Kingdom",51.51918320000001,-0.1953518,restaurant,4.4,,
ChIJG_Zl6B0QdkgRMptLf4dCvV0,Trailer Happiness,"177 Portobello Rd, London W11 2DY, United Kingdom",51.5149905,-0.2045833,bar,4.3,,
ChIJG_qwK-YadkgRu-BiGyObzEM,The Albert,"11 Princess Rd, London NW1 8JR, United Kingdom",51.5388058,-0.1526258,bar,4.4,,
ChIJGad2aJcPdkgRuJoS7bZokDg,Elephant and Barrel,"197 Lillie Rd, London SW6 7LW, United Kingdom",51.48384859999999,-0.2069986,restaurant,4.5,,
ChIJGad2aJcPdkgRuJoS7bZokDg,Elephant and Barrel,"197 Lillie Rd, London SW6 7LW, United Kingdom",51.48384859999999,-0.2069986,bar,4.5,,
ChIJGarkY28GdkgR3d2z3HMMths,Purkins,"174 Streatham Rd, Mitcham CR4 2AF, United Kingdom",51.4167935,-0.1524966,bar,4.4,,
ChIJGzK90s0LdkgRunDi8BG28e0,Brave New World,"22-26 Berrylands Rd, Surbiton KT5 8RA, United Kingdom",51.3930825,-0.2955107,bar,3.8,,
ChIJGzbMNcc-dkgRwbY92HgCGcU,The Rats Castle,"246 Hatfield Rd, St Albans AL1 4UN, United Kingdom",51.7517277,-0.3103214,bar,4.1,,
ChIJH0Umq7YadkgRPTfsozars7c,"The Green Man, Paddington (PUBLOVE)","308 Edgware Rd, London W2 1DY, United Kingdom",51.5203614,-0.1703555,bar,3.8,,
ChIJH2s-x9INdkgRVa0AHqFdUIo,One Kew Road,"1 Kew Road London, Richmond TW9 2NQ, United Kingdom",51.4633677,-0.3024626,bar,4.3,,
ChIJH6ka4cMPdkgR3X6Ecl0_xXk,The Havelock Tavern,"57 Masbro Rd, London W14 0LS, United Kingdom",51.4993118,-0.2160982,bar,4.4,,
ChIJHQtup7YPdkgRCcoJUyDna2A,The Old City Arms,"107 Hammersmith Bridge Rd, London W6 9DA, United Kingdom",51.489312,-0.2290729,bar,4.5,,
ChIJHSAw7AENdkgRt7l4atLjnxk,The Red Lion,"92-94 Linkfield Rd, Isleworth TW7 6QJ, United Kingdom",51.4735077,-0.3340641,bar,4.3,,
ChIJHSx4No4PdkgRa_CXDXr34cs,The Lillie Langtry,"19 Lillie Rd, London SW6 1UE, United Kingdom",51.4866491,-0.1974088,bar,4.3,,
ChIJHTS4oycPdkgRm0RMp-85XgQ,Brook House,"65 New Kings Rd, London SW6 4SG, United Kingdom",51.4758837,-0.1932289,bar,4.4,,
ChIJHW-FsGwQdkgRK3MlTzubQMA,Wolfpack Queens Park,"53 Lonsdale Rd, London NW6 6RA, United Kingdom",51.5365089,-0.2049469,bar,4.6,,
ChIJHYRQ6zAYdkgRKaiVysuxzDo,The Railway Bell - JD Wetherspoon,"13 E Barnet Rd, London, Barnet EN4 8RR, United Kingdom",51.6503348,-0.1729903,bar,4.1,,
ChIJHYutP3MFdkgRMCjchTYGsYk,Prince Albert,"85 Albert Bridge Rd, London SW11 4PF, United Kingdom",51.4796124,-0.1656907,bar,4.3,,
ChIJHc02i00EdkgRZs4pZUxzZFE,The Railway Tavern,"18 Clapham High St, Greater, London SW4 7UR, United Kingdom",51.46458939999999,-0.1311538,bar,4.3,,
ChIJHe9OKEYRdkgRo4YOhfiOS9w,Power's Bar,"23 Hay Ln, London NW9 0NH, United Kingdom",51.5882555,-0.2629894,bar,4.4,,
ChIJHeJwixMHdkgRC8QH4HibU_s,The Greyhound,"2 High St, Carshalton SM5 3PE, United Kingdom",51.3649356,-0.1646113,bar,4.3,,
ChIJHx4p1jAQdkgReKFkEPUxefM,The Mason's Arms,"665 Harrow Rd, London NW10 5NU, United Kingdom",51.5300839,-0.2264544,bar,4.3,,
ChIJHzZ71aEadkgRKajagbND7h8,The Clifton NW8,"96 Clifton Hill, London NW8 0JT, United Kingdom",51.53591729999999,-0.1851818,bar,4.5,,
ChIJI--35U0QdkgRpqcHm1BzH10,Rising Sun,"25 Harlesden Rd, London NW10 2BY, United Kingdom",51.5454213,-0.2301006,bar,4.3,,
ChIJI-nZYmUNdkgR_-kkqtDr58k,The Fox Inn Hanwell,"Green Ln, London W7 2PJ, United Kingdom",51.5042869,-0.3433569,bar,4.6,,
ChIJI2qDlOYLdkgRjRcDvMyZdGQ,The Norbiton,"16 Clifton Rd, Kingston upon Thames KT2 6PW, United Kingdom",51.4137208,-0.2889805,bar,4.5,,
ChIJI4X1gyIadkgRh36rgIIhkvc,Maddens Bar East Finchley,"130 High Rd, London N2 9ED, United Kingdom",51.5907682,-0.1643303,bar,4.6,,
ChIJI4pqai0ZdkgR-Ps2GxkdavU,The Three Wishes,"749 Green Lanes, London N21 3SA, United Kingdom",51.6315536,-0.0959254,bar,4.2,,
ChIJI5Aw8ukbdkgRP-SSJJ0iB0g,McCafferty's Bar,"128 Tottenham Ln, London N8 7EL, United Kingdom",51.5838383,-0.1166006,bar,4.4,,
ChIJI7dfTdcPdkgRjlTAGlXJvoY,The Bull,"Westfield Shopping Centre, Ariel Way, London W12 7GF, United Kingdom",51.5064157,-0.2202493,bar,4.3,,
ChIJI7gmTGcbdkgRhmUwOgcwadc,The Beer House London Paddington,"Paddington BR Station, London W2 1DG, United Kingdom",51.5167947,-0.1765179,bar,4.2,,
ChIJI8I3NdIadkgRX62zKpMXynA,The Cavendish,"35 New Cavendish St, London W1G 9TR, United Kingdom",51.51902279999999,-0.1498194,bar,4.3,,
ChIJI9zSbu0adkgRnSbGzECcwTk,The Washington,"50 England's Ln, Greater, Belsize Park, London NW3 4UE, United Kingdom",51.5456696,-0.1627708,bar,4.4,,
ChIJIWwgCwsGdkgR5JF2snIspN4,Graveney and Meadow,"40 Mitcham Rd, London SW17 9NA, United Kingdom",51.426945,-0.1668505,bar,4.3,,
ChIJIWwgCwsGdkgR5JF2snIspN4,Graveney and Meadow,"40 Mitcham Rd, London SW17 9NA, United Kingdom",51.426945,-0.1668505,cafe,4.3,,
ChIJIZ4Jof8FdkgR9-Ev1s1__yw,The Corner Pin,"10 Summerstown, London SW17 0AY, United Kingdom",51.4332277,-0.1858638,night_club,4.4,,
ChIJIZ4Jof8FdkgR9-Ev1s1__yw,The Corner Pin,"10 Summerstown, London SW17 0AY, United Kingdom",51.4332277,-0.1858638,bar,4.4,,
ChIJIZJJ5kUMdkgRrGtIptkaso4,White Swan,"26 Old Palace Ln, Richmond TW9 1PG, United Kingdom",51.4611982,-0.3112041,bar,4.5,,
ChIJIZJJ5kUMdkgRrGtIptkaso4,White Swan,"26 Old Palace Ln, Richmond TW9 1PG, United Kingdom",51.4611982,-0.3112041,restaurant,4.5,,
ChIJIaMV9NIbdkgRh5o86ae-l9g,Miller And Carter Muswell Hill,"87 Muswell Hill Broadway, Greater, Muswell Hill, London N10 3HA, United Kingdom",51.59010900000001,-0.144201,bar,4.5,,
ChIJIabjQGoVdkgR1oCcXIIDiEs,The Three Compasses,"The Three Compasses, Pegmire Ln, Patchetts Green, Watford WD25 8DR, United Kingdom",51.6657073,-0.3527835,bar,4.3,,
ChIJIb6wZj0adkgRC-FmcO1h3PI,The Old White Lion,"121 Great N Rd, Greater, London N2 0NW, United Kingdom",51.5865873,-0.1643311,bar,4.3,,
ChIJIekCn-sGdkgRC3d1gxhrDTE,The Moon Under Water,"1327 London Rd, Norbury, London SW16 4AU, United Kingdom",51.4071256,-0.1213397,bar,4.0,,
ChIJIzPpcbUPdkgRh9ICIppTpPI,The Salutation & Thai Restaurant,"154 King St, London W6 0QU, United Kingdom",51.4929771,-0.2330853,bar,4.2,,
ChIJIzPpcbUPdkgRrBQHOwv5F6s,The Plough & Harrow,"120-124 King St, London W6 0QU, United Kingdom",51.4927565,-0.2315307,bar,4.0,,
ChIJIzl7nj4XdkgRXG0ZUt32dLg,Adam & Eve,"The Ridgeway, London NW7 1RL, United Kingdom",51.6162652,-0.2181949,restaurant,4.2,,
ChIJIzl7nj4XdkgRXG0ZUt32dLg,Adam & Eve,"The Ridgeway, London NW7 1RL, United Kingdom",51.6162652,-0.2181949,bar,4.2,,
ChIJJ-x2r-QLdkgR4xbZXefo1Js,Park Tavern Pub,"Park Tavern, 19 New Rd, Kingston upon Thames KT2 6AP, United Kingdom",51.419483,-0.2875602,bar,4.7,,
ChIJJ08P-78LdkgRupB8dD32tG8,The Greedy Monkey Pub Company Limited,"5-9 Eden St, Kingston upon Thames KT1 1BQ, United Kingdom",51.4091184,-0.305369,bar,0.0,,
ChIJJ0aPlhcPdkgRd3a6ZxIDaR0,Green Man,"Wildcroft Rd, London SW15 3NG, United Kingdom",51.45339209999999,-0.2216124,bar,4.3,,
ChIJJ1yEpHQPdkgRZLSxDQJH9W0,The Eight Bells,"89 Fulham High St, London SW6 3JS, United Kingdom",51.4680343,-0.2101364,bar,4.4,,
ChIJJ4NvgQkSdkgRujxirIXtTrQ,"The Wheatsheaf, Ealing","41 Haven Ln, London W5 2HZ, United Kingdom",51.51708350000001,-0.2998154,bar,4.4,,
ChIJJ4d8-g0PdkgRuJ8Ad4CaXIE,Spotted Horse,"122 Putney High St, London SW15 1RG, United Kingdom",51.4626469,-0.216396,bar,4.3,,
ChIJJ5NZYAcFdkgRUjXqc2l4VOI,The Victoria Battersea,"166 Queenstown Rd, London SW8 3QH, United Kingdom",51.4728856,-0.1481469,bar,4.6,,
ChIJJ7djmN4EdkgR9eq2pdZMi3o,The Albert,"52 Victoria St, London SW1H 0NP, United Kingdom",51.4977242,-0.1355783,bar,4.1,,
ChIJJ8rwnmoFdkgRBWhVbmSvlWw,The Admiral Codrington,"17 Mossop St, London SW3 2LY, United Kingdom",51.493677,-0.1661048,restaurant,4.1,,
ChIJJ8rwnmoFdkgRBWhVbmSvlWw,The Admiral Codrington,"17 Mossop St, London SW3 2LY, United Kingdom",51.493677,-0.1661048,bar,4.1,,
ChIJJ9On9VQKdkgRxXxsP7cgw_4,The Limping Fox,"15 Rushett Rd, Thames Ditton KT7 0UX, United Kingdom",51.38603,-0.3238101,bar,4.3,,
ChIJJU0HvU4_dkgRG-koFfQVyfA,The Prae Wood Arms,"Garden House Ln, St Albans AL3 6JZ, United Kingdom",51.760305,-0.360387,bar,4.4,,
ChIJJVbfjU8HdkgRKAU73qbMzx0,FURZEDOWN BRASSERIE & HOTEL,"118 Mitcham Ln, London SW16 6NR, United Kingdom",51.424392,-0.1418815,lodging,3.7,,
ChIJJVbfjU8HdkgRKAU73qbMzx0,FURZEDOWN BRASSERIE & HOTEL,"118 Mitcham Ln, London SW16 6NR, United Kingdom",51.424392,-0.1418815,bar,3.7,,
ChIJJWdg1a0RdkgR3lrFJ3X6apU,Tony's Bar London,"356-360 High Rd, London NW10 2EG, United Kingdom",51.549006,-0.2416378,bar,4.6,,
ChIJJWdg1a0RdkgR3lrFJ3X6apU,Tony's Bar London,"356-360 High Rd, London NW10 2EG, United Kingdom",51.549006,-0.2416378,restaurant,4.6,,
ChIJJXBxsWw_dkgRSnvBDF5fk7U,No.58 Watling Street,"58 Watling St, Radlett WD7 7NN, United Kingdom",51.6858041,-0.3185517,bar,4.4,,
ChIJJXWlgBQOdkgRecXwM6Odv90,The Duke of Sussex,"75 S Parade, London W4 5LF, United Kingdom",51.49638239999999,-0.2640651,bar,4.3,,
ChIJJ_1ijN8-dkgR1TZ7F3bPt4c,Great Northern Pub & Kitchen,"172 London Rd, St Albans AL1 1PQ, United Kingdom",51.7477718,-0.3320261,meal_takeaway,4.4,,
ChIJJ_1ijN8-dkgR1TZ7F3bPt4c,Great Northern Pub & Kitchen,"172 London Rd, St Albans AL1 1PQ, United Kingdom",51.7477718,-0.3320261,bar,4.4,,
ChIJJ_K-uFMEdkgRXGHvRYp6eJQ,The Bread & Roses,"68 Clapham Manor St, London SW4 6DZ, United Kingdom",51.4659075,-0.1364092,bar,4.4,,
ChIJJ_aKO6wadkgRx0Gy1o6Etak,The Union Paddington,"4 Sheldon Square, London W2 6EZ, United Kingdom",51.51950009999999,-0.1797865,cafe,4.1,,
ChIJJabXnOAadkgRQ7UGoX1nNt8,The Edinboro Castle,"57 Mornington Terrace, London NW1 7RU, United Kingdom",51.5361112,-0.1447899,bar,4.2,,
ChIJJf3IuA4GdkgRlmfiVML1GbA,Trafalgar Arms,"148-156 Tooting High St, London SW17 0RT, United Kingdom",51.4251197,-0.1712741,bar,4.3,,
ChIJJwfRdRgFdkgR9rDF_oW81DU,The Thomas Cubitt Pub Belgravia,"44 Elizabeth St, London SW1W 9PA, United Kingdom",51.4937659,-0.1507481,bar,4.2,,
ChIJK10QbugbdkgRopjltKKtND8,"The Great Northern Railway Tavern, N8","67 High St, London N8 7QB, United Kingdom",51.5880273,-0.1161304,bar,4.4,,
ChIJK5C_XH0JdkgRABycFpVmFKk,The Berrylands,"107 Chiltern Dr, Surbiton KT5 8LS, United Kingdom",51.3980603,-0.2805419,restaurant,4.4,,
ChIJK5C_XH0JdkgRABycFpVmFKk,The Berrylands,"107 Chiltern Dr, Surbiton KT5 8LS, United Kingdom",51.3980603,-0.2805419,bar,4.4,,
ChIJK65fPq0FdkgRX8n_FL5qWmg,Prince of Wales,"38 Old Town, London SW4 0LB, United Kingdom",51.4639336,-0.1418829,bar,4.4,,
ChIJKQ-wxvAadkgRtJ4GlOWSGN4,The Gipsy Queen,"166 Malden Rd, London NW5 4BS, United Kingdom",51.55076589999999,-0.1547781,bar,4.6,,
ChIJKQXsT-QadkgRa8oSK8y0QhU,The Camden Assembly Pub,"49 Chalk Farm Rd, Chalk Farm, London NW1 8AN, United Kingdom",51.5431043,-0.1491471,bar,4.2,,
ChIJKS0mx-sPdkgRiCE1foEBkoQ,Crown & Sceptre,"34 Holland Rd, London W14 8BA, United Kingdom",51.4979647,-0.207456,bar,4.2,,
ChIJKS0mx-sPdkgRiCE1foEBkoQ,Crown & Sceptre,"34 Holland Rd, London W14 8BA, United Kingdom",51.4979647,-0.207456,cafe,4.2,,
ChIJKW3RTN8PdkgRvvPz8fEjZoc,Pig & Whistle,"92 Bramley Rd, London W10 6UG, United Kingdom",51.5140918,-0.2175242,bar,4.2,,
ChIJKYFzVa0jdkgRbwxqlucBVx4,The Potters Bar,"Sunnybank Rd, Potters Bar EN6 2NQ, United Kingdom",51.6912326,-0.187619,bar,5.0,,
ChIJKZglXB0ZdkgR88obEF5nJ5k,Kings Gate Southgate,"110-112 Chase Side, London N14 5PH, United Kingdom",51.63362069999999,-0.1317324,bar,4.2,,
ChIJKZwpMy8FdkgRhi80CO1uOm4,The Market Tavern,"7 Shepherd St, London W1J 7HR, United Kingdom",51.50615939999999,-0.1467455,bar,4.3,,
ChIJK_ar4w4GdkgRBtHkOptxcSc,The Manor Tooting,"196 Tooting High St, London SW17 0SF, United Kingdom",51.4238411,-0.1725487,bar,4.4,,
ChIJK_gHR4gOdkgRPsVdDjsX6f0,The Ship,"10 Thames Bank, London SW14 7QR, United Kingdom",51.4711757,-0.2681062,bar,3.9,,
ChIJK_gHR4gOdkgRPsVdDjsX6f0,The Ship,"10 Thames Bank, London SW14 7QR, United Kingdom",51.4711757,-0.2681062,restaurant,3.9,,
ChIJK_seUBA8dkgRJPjhQ1EEklM,Speckled Hen,"Hatfield Rd, St Albans AL4 0XG, United Kingdom",51.75230089999999,-0.296982,bar,4.1,,
ChIJKao79K4RdkgRcuLB8Ufti1Q,Moloney's London,"429 High Rd, London NW10 2JN, United Kingdom",51.5491031,-0.2429221,bar,4.3,,
ChIJKeJdGSYVdkgRYYOfDWGW2gg,Red Lion Bushey,"50 High St, Bushey WD23 3HN, United Kingdom",51.64497,-0.3663479,bar,4.2,,
ChIJKeJdGSYVdkgRYYOfDWGW2gg,Red Lion Bushey,"50 High St, Bushey WD23 3HN, United Kingdom",51.64497,-0.3663479,restaurant,4.2,,
ChIJKwCzT3IGdkgR-BfUHxC5zSQ,Ramble Inn,"223 Mitcham Rd, London SW17 9JG, United Kingdom",51.4226547,-0.160214,bar,4.7,,
ChIJKx2CP0APdkgRUX_W8j3ymBw,The Waterman’s Arms,"375 Lonsdale Rd, London SW13 9PY, United Kingdom",51.4736501,-0.2511029,bar,4.5,,
ChIJKxpOBQIbdkgRDEa0oYUpLI4,Assembly House,"292-294 Kentish Town Rd, London NW5 2TG, United Kingdom",51.5509773,-0.1404375,bar,4.1,,
ChIJL3mzqzIadkgR--V84PpTpKk,The Famous Royal Oak,"73 St James's Ln, Muswell Hill, London N10 3QY, United Kingdom",51.5883304,-0.1412976,bar,4.6,,
ChIJL4OLGMkadkgRpzzHye670Ws,Allsop Arms,"137 Gloucester Pl, London NW1 5AL, United Kingdom",51.52225860000001,-0.1601401,bar,4.2,,
ChIJL6pnZVQFdkgRJPYCwajLAuU,Leinster Arms,"17 Leinster Terrace, London W2 3EU, United Kingdom",51.5116787,-0.1829028,bar,4.4,,
ChIJL6pnZVQFdkgRJPYCwajLAuU,Leinster Arms,"17 Leinster Terrace, London W2 3EU, United Kingdom",51.5116787,-0.1829028,restaurant,4.4,,
ChIJL8NGm28QdkgR79k8j1Y5hZU,The North London Tavern,"375 Kilburn High Rd, London NW6 7QB, United Kingdom",51.5456184,-0.2024914,bar,4.4,,
ChIJL9l0v2wbdkgR66UovE01ma4,Brendan the Navigator,"90 Highgate Hl, London N19 5NQ, United Kingdom",51.56915189999999,-0.1417078,bar,4.4,,
ChIJL9l0v2wbdkgR66UovE01ma4,Brendan the Navigator,"90 Highgate Hl, London N19 5NQ, United Kingdom",51.56915189999999,-0.1417078,restaurant,4.4,,
ChIJLRESMTkQdkgRkkI689SoFv0,Whippet Inn,"64 Chamberlayne Rd, London NW10 3JJ, United Kingdom",51.5322261,-0.2177964,bar,4.4,,
ChIJLSjgBLgNdkgRUVPMAHKEi5I,"The Beehive, Brentford","227 High St, Brentford TW8 0JG, United Kingdom",51.48365940000001,-0.3062293,bar,4.1,,
ChIJLUYoyMwadkgRXd78OiatL0Q,The Churchill Bar & Terrace,"30 Portman Square, London W1H 7BH, United Kingdom",51.515227,-0.15689,night_club,4.5,,
ChIJLUnmeX0adkgRXNl19ShDnog,"The Holly Bush, Hampstead","22 Holly Mount, London NW3 6SG, United Kingdom",51.5578602,-0.1793059,restaurant,4.4,,
ChIJLUnmeX0adkgRXNl19ShDnog,"The Holly Bush, Hampstead","22 Holly Mount, London NW3 6SG, United Kingdom",51.5578602,-0.1793059,bar,4.4,,
ChIJLX386p88dkgRmvqb9o0seXU,Red Lion,"88 Great North Rd., Hatfield AL9 5EU, United Kingdom",51.7664541,-0.2148622,bar,4.3,,
ChIJLXuDXJgPdkgRfvqg2fUyrPQ,Bedford Arms Fulham,"204 Dawes Rd, London SW6 7RQ, United Kingdom",51.481366,-0.2097614,bar,4.6,,
ChIJLY2cEFgOdkgRatcIM9383k4,The Sun Inn,"7 Church Rd, Greater, London SW13 9HE, United Kingdom",51.4735331,-0.2473449,bar,4.4,,
